,id,claim,text_embedding,label
352,352,"Οι Όροι Υπηρεσίας Zoom απαιτούν τώρα να επιτρέψετε στην τεχνητή νοημοσύνη να εκπαιδεύσει σε όλα τα δεδομένα σας - συμπεριλαμβανομένων του ήχου, της αναγνώρισης του προσώπου και των ιδιωτικών συνομιλιών - χωρίς να εξαίρεση.","[-0.01044469 -0.0031735   0.01436959 ... -0.0045834  -0.00273342
 -0.00373583]",0
353,353,"Ο Croydon είναι σήμερα ""37% Βρετανός"", σύμφωνα με την απογραφή του 2021.","[ 0.00505399  0.00807623  0.00129445 ...  0.02039375 -0.00386668
 -0.00764448]",0
354,354,Ένα βίντεο δείχνει ένα κτίριο σε μια γωνία στο Μαρόκο που καταρρέει μετά τον πρόσφατο σεισμό.,"[-6.73584454e-03 -1.63269229e-02 -1.39003042e-02 ...  2.93899848e-05
 -1.86612234e-02 -1.60763487e-02]",0
355,355,"Το νερό της βρύσης είναι η πιο υποτιμημένη αιτία της νόσου επειδή περιέχει χλώριο, φθορίου, φυτοφάρμακα και βαριά μέταλλα.","[ 0.01587424  0.01305027 -0.00483271 ... -0.02357005 -0.02312656
 -0.01969606]",2
356,356,Τα υψηλά επίπεδα αμμωνίας στο αίμα οφείλονται σε παρασιτικά ούρα σκουληκιών.,"[-0.00144303 -0.01088868  0.01811939 ... -0.0092498  -0.00978735
 -0.00131765]",0
357,357,Ένα βίντεο μιας κατάρρευσης του κτιρίου προέρχεται από τα επακόλουθα του σεισμού του Μαρόκου στις 8 Σεπτεμβρίου 2023.,"[-0.00162296 -0.01568556 -0.01442335 ...  0.00758639 -0.00628146
 -0.01153079]",0
358,358,Ο λογαριασμός ενέργειας σημαίνει ότι οι άνθρωποι που δεν συμμορφώνονται με τους κανονισμούς ενέργειας θα επιβληθούν πρόστιμα μέχρι £ 15.000 ή θα αποσταλούν στη φυλακή.,"[ 0.01683725 -0.009759    0.00204028 ...  0.00287389 -0.0111522
 -0.02454937]",0
359,359,Οι έξυπνοι μετρητές επιτρέπουν στους προμηθευτές ενέργειας να απενεργοποιήσουν την προσφορά σας εξ αποστάσεως.,"[ 0.01083776 -0.02272304 -0.00337925 ...  0.0094545  -0.0159679
 -0.01359085]",1
360,360,Ένα βίντεο δείχνει έναν αγώνα που λαμβάνει χώρα στο κοινοβούλιο της Ουκρανίας.,"[-0.00101427 -0.01735596  0.00601431 ... -0.00848355 -0.00046258
 -0.00964364]",2
361,361,"Ο Υπουργός Οργολογικής μετάβασης και Δημογραφικής Πρόκλησης της Ισπανίας, Teresa Ribera, ταξίδεψε σε ένα κλιματικό συνέδριο από το Private Jet.","[-0.00422802 -0.02651484 -0.00014407 ...  0.00591454 -0.00858346
 -0.01763632]",0
362,362,"Ένα νέο πρόγραμμα αποκαλύπτει πώς παράγεται και πωλείται το μηχανικό ""ανθρώπινο κρέας"" στο Ηνωμένο Βασίλειο.","[ 0.01868468 -0.0176958  -0.01475517 ...  0.00837948 -0.01245862
 -0.01415664]",5
363,363,Τα βίντεο δείχνουν μια γενετικά τροποποιημένη φέτα ντομάτας και κομμάτι σιταριού κολύμβηση σε αλμυρό νερό.,"[ 0.00135349 -0.0017048  -0.00400206 ... -0.02032072 -0.01779732
 -0.0066256 ]",0
364,364,Το εμβόλιο Covid-19 αυξάνει την πιθανότητά σας να αποκτήσετε Covid και να εξαπλωθεί το Covid και βλάπτει το ανοσοποιητικό σας σύστημα σε τέτοιο βαθμό ώστε να έχετε μεγαλύτερο κίνδυνο νοσηλείας και θανάτου.,"[-0.00449979 -0.00546564  0.00839874 ... -0.00205608 -0.00900604
 -0.0212682 ]",0
365,365,Μια φωτογραφία που δείχνει ότι η γη είναι επίπεδη έχει διαρρεύσει από το SpaceX.,"[ 0.01882565 -0.01055693 -0.00134562 ...  0.0125266  -0.01362519
 -0.02609329]",0
366,366,Το WEF καλεί τώρα για εκατομμύρια γάτες και σκυλιά παγκοσμίως να σκοτωθούν σε μια προσπάθεια να μειώσουν το αποτύπωμα άνθρακα που παράγουν ως αποτέλεσμα της κατανάλωσης κρέατος.,"[-0.00984086 -0.00604987 -0.00630195 ... -0.00984741 -0.0103974
 -0.02838987]",0
367,367,Οι χρήστες των κοινωνικών μέσων θα μπορούσαν να κερδίσουν ένα από τα δύο δωρεάν σπίτια που δεν μπορούν να πωληθούν λόγω μικρών χτυπημάτων και γρατζουνιών εάν αλληλεπιδρούν με μια ανάρτηση στο Facebook.,"[ 0.0036639   0.01225053  0.00531033 ... -0.00956059 -0.01782257
 -0.01510612]",0
368,368,"Λόγω σημαντικών προβλημάτων αποθήκευσης αυτό το μήνα, η Amazon πωλεί το Mi Pro 2 Electric Scooters για £ 3.","[ 0.00827692 -0.01011477 -0.01026574 ...  0.0114144  -0.02246122
 -0.0304559 ]",0
369,369,Ο Ρώσος Πρόεδρος Βλαντιμίρ Πούτιν έδωσε μια ομιλία για ένα «σατανικό σχέδιο» για την αποχώρηση του κόσμου μέσω της υποστήριξης της Ουκρανίας και του επακόλουθου πυρηνικού πολέμου.,"[-0.00831166 -0.02436245 -0.00474811 ...  0.01543877  0.00124461
 -0.01850546]",0
370,370,Οι διασώστες αναζητούν πληροφορίες σχετικά με τον ιδιοκτήτη ενός σκύλου που βρέθηκε τραυματισμένος σε ένα χτύπημα και τρέξιμο.,"[-0.00607707  0.01001395 -0.00307817 ...  0.01099156 -0.01078679
 -0.01046312]",0
371,371,"Ένα βίντεο δείχνει chemtrails που αναδύονται από ένα αεροπλάνο, αλλά δεν προέρχονται από τους κινητήρες.","[ 0.00326017 -0.00326826 -0.01921785 ... -0.00170131 -0.0207071
 -0.01989125]",2
372,372,"Μια διαφήμιση εργασίας για την υγεία της υγείας για ένα ρόλο ""κατά τη διάρκεια αυτού που αναμένεται να είναι το μεγαλύτερο πρόγραμμα εμβολιασμού του Ηνωμένου Βασιλείου"" υποδηλώνει ότι σχεδιάζει μια νέα πανδημία.","[ 0.01089253  0.00904908  0.00312513 ...  0.00604169 -0.02259241
 -0.01764065]",2
373,373,Ένας ηλικιωμένος άνδρας με άνοια που ονομάζεται Gerald έχει εξαφανιστεί με τον σκύλο του Jack.,"[ 0.02254465  0.00142869  0.0157297  ... -0.00363066 -0.00025462
 -0.01237881]",0
374,374,Ένα πολύ γνωστό σούπερ μάρκετ στη Γαλλία επανέφερε τις πληρωμές μετρητών μετά από διαμαρτυρία που περιλαμβάνει 50 άτομα κατά των πληρωμών μόνο για κάρτες.,"[ 0.00227561  0.00838609  0.00888558 ... -0.00270281  0.0052676
 -0.01898044]",0
375,375,Το CDC ανακοίνωσε ότι υπήρξε μια επιδημία Ebola στο Burning Man Festival στη Νεβάδα. Ένα άρθρο Forbes επιβεβαιώνει αυτό.,"[-0.00818142 -0.01621839  0.00068001 ... -0.00077645 -0.00952748
 -0.03230546]",4
376,376,"Η Wilko πωλεί αντικείμενα για μόλις £ 1,90 για να καθαρίσει τα υπόλοιπα 8.000 προϊόντα που απομένουν στην αποθήκη του.","[ 0.00617907  0.00586304 -0.01818498 ...  0.0147613  -0.00774277
 -0.02084491]",0
377,377,Η παστερίωση του γάλακτος είναι μία από τις κύριες αιτίες της δυσανεξίας στη λακτόζη.,"[ 0.01608619  0.01590383  0.01038113 ...  0.00947587  0.00069807
 -0.02491731]",0
378,378,Ένας χάρτης παρακολούθησης πτήσεων δείχνει αεροπλάνα που εξαπλώνουν τα chemtrails πάνω από το Ηνωμένο Βασίλειο το 2023.,"[ 0.00177014 -0.01561755 -0.0072041  ...  0.02050698 -0.00144992
 -0.01526645]",2
379,379,Ένα γραφικό δείχνει ότι οι περιοχές που ψήφισαν για να εγκαταλείψουν την ΕΕ στο δημοψήφισμα του 2016 ευθυγραμμίζονται απόλυτα με περιοχές που είχαν εκρήξεις ασθένειας Mad Cow το 1992.,"[ 0.00033721 -0.01063363 -0.01022741 ... -0.0050187   0.003081
 -0.02053345]",5
380,380,"Ένα βίντεο δείχνει μια επίθεση στην πρεσβεία της Νιγηρίας στο Niamey, Niger, από διαδηλωτές που υποστηρίζουν ένα στρατιωτικό πραξικόπημα τον Ιούλιο.","[-0.01003451 -0.01312154  0.00200524 ... -0.01080127  0.0213225
 -0.01342824]",0
381,381,Ο Keir Starmer πήρε την κυβέρνηση στο δικαστήριο το 2003.,"[ 0.02321901 -0.01349764 -0.02448202 ...  0.00157159 -0.01405898
 -0.00228682]",0
382,382,Η ύπαρξη βιβλίων σχετικά με τις πυρκαγιές Maui που δημοσιεύθηκαν και για πώληση στο Amazon τόσο γρήγορα μετά (και σε ένα παράδειγμα κατά τη διάρκεια) το συμβάν δείχνουν ότι η καταστροφή σχεδιάστηκε.,"[-0.01816905 -0.00645061 -0.01395478 ...  0.00285258 -0.0209123
 -0.02085929]",2
383,383,Η Lucy Letby βρίσκεται σε κρίσιμη κατάσταση στο νοσοκομείο μετά από επίθεση στη φυλακή.,"[-0.01078469  0.00825825 -0.00246279 ...  0.00651847 -0.00748139
 -0.01740435]",0
384,384,Τα παιδιά πεθαίνουν σε μεγάλη κλίμακα λόγω των εμβολίων Covid-19.,"[ 0.02160075  0.00093225 -0.00952204 ... -0.0057681  -0.01243415
 -0.01702369]",0
385,385,"Donald Trump Mugshots, ένα από όπου φοράει ένα μαύρο πουκάμισο και κοιτάζει κατευθείαν στην κάμερα, και ένα άλλο όπου φοράει μια ριγέ γραβάτα και ένα αμερικανικό σήμα σημαίας, έχουν διαρρεύσει.","[-0.03783451 -0.01004363  0.02255873 ...  0.00666508 -0.00616881
 -0.00779564]",4
386,386,Οι οδηγοί μη ηλεκτρικών οχημάτων θα επιβληθούν πρόστιμα £ 12 κάθε φορά που οδηγούν πέρα ​​από μια κάμερα Ulez.,"[ 0.01806474 -0.00406325 -0.00664628 ... -0.0045326   0.00344622
 -0.01883932]",0
387,387,"Ο Great Western Railway εκτελεί μια προώθηση που προσφέρει σε όλους τους κατοίκους του Ηνωμένου Βασιλείου μια κάρτα δώρων για δωρεάν ταξίδι για ένα έτος για £ 1,69.","[ 0.00029958  0.00200975  0.00299421 ... -0.0003202  -0.00620393
 -0.01445842]",0
388,388,"£ 86 δισεκατομμύρια προστέθηκαν στον προϋπολογισμό του NHS το 2020/21 για να ""καταπολεμήσουν"" το Covid, αλλά το NHS πήρε μόνο 18 δισεκατομμύρια λίρες από αυτό.","[ 0.02152547  0.00287166  0.01805321 ... -0.0063167  -0.00040941
 -0.00835393]",2
389,389,Ένα κορίτσι που ονομάζεται Bella Heather έχει χάσει από το σπίτι της. Μια κεχριμπάρι ειδοποίηση έχει ενεργοποιηθεί ως απάντηση στην εξαφάνισή της.,"[-0.0161785  -0.00127383  0.0036922  ...  0.00843179 -0.01208777
 -0.01272674]",0
390,390,"Οι πυρκαγιές δεν είναι αρκετά ζεστές για να λιώσουν το γυαλί, αλλά οι εικόνες του Maui δείχνουν καμένα αυτοκίνητα χωρίς παράθυρα.","[-0.00176025 -0.00763584 -0.00825007 ... -0.00744187 -0.01123716
 -0.01867256]",0
391,391,"Για κάθε 1p έχασε για να ωφελήσει τους «κλέφτες», £ 2 χάνεται στους φορολογούμενους.","[ 0.01139555 -0.00106442  0.00263139 ...  0.01449983  0.00356564
 -0.02749695]",0
392,392,"Έχουμε ήδη ξοδεύει £ 7 εκατομμύρια την ημέρα για να βάλουμε ""οικονομικούς chancers"" σε ξενοδοχεία.","[ 0.02422354  0.00347815  0.01328199 ...  0.00236644  0.00862061
 -0.02259823]",0
393,393,Η παραλλαγή του EG.5 του Covid-19 είναι ένας νέος ιός 5G.,"[-0.0056657   0.00184884  0.00188749 ... -0.01173725  0.00419372
 -0.02079464]",0
394,394,"Τα δεδομένα ONS δείχνουν ότι οι μη εμβολιασμένοι άνθρωποι στο Ηνωμένο Βασίλειο είχαν χαμηλότερη θνησιμότητα από ό, τι οι άνθρωποι που είχαν το εμβόλιο.","[-0.00111636 -0.01704991  0.01465414 ...  0.01269759 -0.00586964
 -0.00210296]",0
395,395,Μια φωτογραφία δείχνει ότι ο Πάπας Φράνσις απευθύνεται σε πλήθος δύο εκατομμυρίων ανθρώπων στη Λισαβόνα.,"[ 0.01856785 -0.00882136 -0.01409854 ...  0.00130871 -0.00854121
 -0.02457471]",0
396,396,"Μια εικόνα δείχνει ότι το Αυστραλιανό Ναυτικό χτύπησε μια βάρκα γεμάτη παράνομους μετανάστες, οι οποίοι αργότερα επέστρεψαν στη χώρα τους, ενώ το πλήρωμα συνελήφθη και το σκάφος διαλύθηκε.","[-0.00075329 -0.00850302 -0.00095341 ...  0.00194359 -0.00774095
 -0.0143455 ]",0
397,397,Τα βίντεο δείχνουν κατευθυνόμενα ενεργειακά όπλα που χρησιμοποιήθηκαν για να ξεκινήσουν πυρκαγιές στο Maui.,"[-0.0114611  -0.00997213 -0.00770604 ... -0.01235578 -0.01275415
 -0.0077191 ]",0
398,398,Οι πυρκαγιές στο Maui άρχισαν σκόπιμα να εφαρμόσουν σχέδια για ένα «έξυπνο νησί». Μια διάσκεψη που φιλοξενήθηκε τον Ιανουάριο και ένας προγραμματισμένος για τον Σεπτέμβριο αποτελεί απόδειξη αυτού του σχεδίου.,"[-0.01170761 -0.00545277 -0.00625484 ... -0.00324874 -0.00707714
 -0.00643009]",0
399,399,"Η στυτική δυσλειτουργία προκαλείται από τη συσσώρευση μιας κολλώδους χοληστερόλης που φράζει τη ροή του αίματος και δεν έχει καμία σχέση με το άγχος, την κόπωση, τους ψυχολογικούς λόγους ή τα χαμηλά επίπεδα τεστοστερόνης.","[-0.0017673   0.01098495  0.00293355 ...  0.00652516 -0.00088609
 -0.02643946]",0
400,400,Καμία πυρκαγιά δεν θα μπορούσε να καεί αρκετά ζεστό για να λιώσει το αλουμίνιο σε αυτοκίνητα στις πρόσφατες πυρκαγιές Maui.,"[-0.00252717 -0.00223174 -0.00271823 ... -0.00036125 -0.01550339
  0.00625209]",0
401,401,Η γεύση «Maui Burst» του Fizzy Drink Mountain Dew δείχνει μια σύνδεση μεταξύ των πρόσφατων πυρκαγιών στο νησί και των κατευθυνόμενων ενεργειακών όπλων (δροσιά). Προτείνει ότι οι πυρκαγιές ήταν κάπως «προγραμματισμένες».,"[-0.00077438 -0.01830629 -0.0240457  ... -0.00962236 -0.01444374
 -0.00831671]",2
402,402,Δεκατρία έθνη έχουν καταργήσει τη γεωργία για να σώσει τον πλανήτη.,"[ 0.00674367 -0.02166499  0.01359068 ...  0.00986358 -0.02165207
  0.00598791]",0
403,403,Μια φωτογραφία δείχνει τα επακόλουθα των πρόσφατων πυρκαγιών στο Maui. Ισχυρίζεται ότι οι πυρκαγιές ήταν «επιλεκτικές» επειδή τα δέντρα επιβίωσαν ενώ τα σπίτια έκαψαν.,"[-0.02108286 -0.01287383 -0.01336898 ...  0.00129325 -0.01878954
 -0.01125809]",0
404,404,Αρκετές φωτογραφίες δείχνουν στοιχεία για αξιώσεις ένα ισχυρό κυβερνητικό όπλο άμεσης ενέργειας λέιζερ ήταν η αιτία αρκετών πυρκαγιών.,"[-0.00560718 -0.00649148 -0.0034842  ... -0.0058324   0.00100684
 -0.01327441]",0
405,405,Ο στρατός συνέλαβε τον Διευθύνοντα Σύμβουλο της Pfizer Albert Bourla.,"[-0.00201874  0.0014896  -0.01875393 ...  0.00440628 -0.00756186
  0.01786882]",0
406,406,"Το νέο υλικό δείχνει αυτό που φαίνεται να είναι μια δέσμη φωτός που χτυπά ένα κτίριο και προκαλώντας έκρηξη στο Maui της Χαβάης, μπροστά από τις πυρκαγιές.","[-0.00226292 -0.00235762 -0.02998617 ... -0.00334453 -0.01345124
 -0.01275343]",0
407,407,Οι γειτονιές 15 λεπτών περιλαμβάνουν τη διαμονή τους εντός 15 λεπτών από το σπίτι σας και τον περιορισμό της ελεύθερης κυκλοφορίας και την παρακολούθηση με κάμερες παρακολούθησης. Δοκιμάζονται σε διάφορα μέρη του Ηνωμένου Βασιλείου.,"[ 0.03368465  0.01470135  0.00251402 ... -0.00045577 -0.00901155
 -0.0314269 ]",0
408,408,"Τα κατευθυνόμενα ενεργειακά όπλα προκάλεσαν πυρκαγιές στον Paradise, στην Καλιφόρνια και στη Lahaina, στη Χαβάη.","[ 0.00523031 -0.02195146 -0.01340598 ... -0.00278521  0.00284795
  0.0026003 ]",0
409,409,Το εμβόλιο Moderna προκαλεί μία από τις 35 πιθανότητες καρδιακής βλάβης μετά από μια τρίτη δόση.,"[-0.02935611 -0.00613421 -0.00661031 ...  0.00723539  0.00836895
 -0.02004144]",0
410,410,"Ένας εμπειρογνώμονας των Ηνωμένων Εθνών δήλωσε ότι οι Χριστιανοί που δεν ""δέχονται χάρτες"" (άτομα που έχουν ελκυστεί με ανήλικα) θα ""αποκλειστούν από την κοινωνία"".","[-0.00182585 -0.00338426  0.00208504 ...  0.0042163  -0.00375075
 -0.02902873]",0
411,411,Η απόσυρση των επιπτώσεων σε μετρητά είναι το πιστωτικό αποτέλεσμα ενός ατόμου.,"[-0.00246045  0.01077339  0.03273941 ... -0.00615195 -0.0062684
 -0.03454939]",2
412,412,Η στέγαση του Συμβουλίου είναι άμεσα διαθέσιμη για άτομα που βρίσκονται στο Ηνωμένο Βασίλειο παράνομα.,"[ 0.01166351 -0.00642174 -0.00870063 ...  0.00685288 -0.00675563
 -0.01523582]",0
413,413,"Είναι παράνομο να μην αποδεχτείτε μετρητά, καθώς είναι νόμιμο προσφορά.","[ 0.00645304 -0.0167532  -0.00218026 ... -0.00670648  0.00650502
 -0.02414852]",0
414,414,Μια φωτογραφία δείχνει την πτέρυγα ενός αεροσκάφους Ryanair που καλύπτεται από ασημένια ταινία με μια πρόταση ότι είναι κανονική ταινία αγωγών.,"[ 0.00287813 -0.01301614 -0.02179896 ...  0.01382279 -0.02053414
 -0.0234639 ]",2
415,415,"Η Nicole Schwab, κόρη του ιδρυτή του WEF Klaus Schwab, δήλωσε ότι ""οι μόνιμες κλείδωμα του κλίματος έρχονται είτε σας αρέσει είτε όχι"".","[ 0.02647707 -0.01310765 -0.00746672 ... -0.00513705  0.01042461
 -0.03313887]",0
416,416,"Η Amazon δίνει μακριά αγροτεμάχια συσκευών, συμπεριλαμβανομένων των «ταξινομημένων ηλεκτρονικών», μόνο για £ 3.","[ 0.00688893 -0.00517334 -0.00409612 ...  0.00493064 -0.01101164
 -0.01116458]",0
417,417,"Ένα βίντεο δείχνει ένα ""τέχνασμα"" DIY για τον καθαρισμό μιας πισίνας, ρίχνοντας ένα μπουκάλι βότκα στο νερό κάθε μέρα για τέσσερις ημέρες.","[ 0.0191282   0.02607552  0.00334678 ...  0.00845016 -0.01057258
 -0.02778928]",2
418,418,Ο Πάπας Φράνσις δήλωσε ότι τα άτομα με ειδικές ανάγκες πρέπει να υποβληθούν σε ευθανασία για την καταπολέμηση της κλιματικής αλλαγής.,"[ 0.00819372 -0.0172472  -0.00706041 ...  0.00883203 -0.00174231
 -0.00758799]",0
419,419,Ο Grant Shapps διέταξε τον Sadiq Khan να επεκτείνει τον Ulez.,"[ 0.02716868  0.00356473  0.00050801 ... -0.01005268 -0.00062995
 -0.01072065]",2
420,420,"Ένα στιγμιότυπο οθόνης φαίνεται να δείχνει ένα άρθρο που έγραψε ο Eddie Izzard για το The Guardian, με τίτλο: ""Είμαι μια αγωνιστική μητέρα. Γνωρίζω από πρώτο χέρι τις δυσκολίες που προκαλείται από το κόστος ζωής "".","[ 0.01504068 -0.00321141 -0.01485884 ...  0.00511747  0.0070008
 -0.03706917]",4
421,421,"Τα ταξίδια σε ένα σπίτι λατρείας για τους μουσουλμάνους, τους Σιχ, τους Εβραίους και άλλες θρησκείες μειονοτήτων για τους σκοπούς της προσευχής απαλλάσσονται από τις κατηγορίες του Ulez του Λονδίνου.","[ 0.02491231 -0.01103453 -0.00813035 ... -0.00421072  0.00108822
 -0.0201194 ]",0
422,422,"Ένας άνδρας που ονομάζεται George, 74, με άνοια έχει εξαφανιστεί αφού έφυγε από το σπίτι του στο αυτοκίνητό του. Υπάρχει μια ασημένια ειδοποίηση ενεργοποιημένη ως απάντηση στην εξαφάνισή του.","[ 0.00894449  0.00443991  0.00855644 ... -0.01071657 -0.00906737
 -0.01570297]",0
423,423,"THC, IV βιταμίνη C, Essiac Tea, LDN, θεραπεία γκι, πυρήνες βερίκοκου, αλκαλικές δίαιτες είναι όλες οι θεραπείες του καρκίνου.","[ 0.01156542  0.0166977   0.01067229 ... -0.02127985 -0.01702129
 -0.01603756]",0
424,424,"Η έρευνα διαπίστωσε ότι το σελήνιο οδήγησε σε ""δραματική μείωση"" στον καρκίνο του προστάτη και του πνεύμονα.","[ 0.00524603  0.00609567  0.00976756 ...  0.01201351 -0.02847939
 -0.00957656]",0
425,425,"Μια φωτογραφία που τραβήχτηκε από τον Elon Musk κατά τη διάρκεια της παιδικής του ηλικίας τον δείχνει να κάθεται στην αγκαλιά της μητέρας του, ενώ μια μαύρη γυναίκα που φορούσε μια ποδιά γονατίζεται δίπλα τους.","[ 0.00185056 -0.01063989 -0.01076219 ...  0.01312447 -0.00254089
 -0.01670972]",0
426,426,"Ένα βίντεο δείχνει τον ηθοποιό Cillian Murphy σωστό πρίγκιπα Χάρι για την εθνικότητά του να είναι η Ιρλανδική, όχι οι Βρετανοί.","[ 0.00036187 -0.01206732  0.0057161  ...  0.00871208 -0.01671847
 -0.0110152 ]",4
427,427,Τα εμβόλια Covid-19 απαγορεύονται στη Φλόριντα για τα βιολογικά όπλα.,"[-0.00396754  0.00091325 -0.01272494 ...  0.01002532 -0.00528786
 -0.01465138]",0
428,428,Μια τσάντα καρότων από την Tesco έχει μια ετικέτα που λέει ότι καλλιεργήθηκαν στο Τσερνομπίλ.,"[ 0.01359204 -0.01056129 -0.00996573 ...  0.01425378 -0.01413466
 -0.01543167]",5
429,429,"Μια εικόνα δείχνει ότι ο Rishi Sunak που σερβίρει μια άσχημη πίντα, ενώ ένα άτομο στέκεται πίσω του κοιτάζοντας μπερδεμένο.","[ 0.00506127 -0.01289756  0.00104391 ... -0.00543193 -0.01672878
 -0.02431249]",5
430,430,"Δεν υπάρχει νόμος που να απαιτεί από ένα άτομο να πληρώσει για άδεια τηλεόρασης, μόνο μια πράξη που απαιτεί συγκατάθεση. Εάν δεν συναινείτε, δεν χρειάζεται να πληρώσετε.","[ 0.01813864 -0.00205487  0.00866342 ... -0.0052101  -0.00287301
 -0.01410501]",0
431,431,Ένα σκυλί που τραυματίστηκε σε ένα χτύπημα και τρέξιμο έχει βρεθεί σε έναν πλευρικό δρόμο στο Dunfermline.,"[-0.00145266  0.01839374 -0.01592983 ... -0.00691083 -0.01040907
 -0.0162724 ]",0
432,432,Ένα βίντεο ενός αστυνομικού δείχνει ότι εξηγεί ότι η χρήση μιας λανθασμένης αντωνυμίας είναι ένα ποινικό αδίκημα.,"[ 0.01821212  0.01797913  0.00673732 ... -0.00489281 -0.00385082
 -0.015701  ]",0
433,433,Ένα εννιάχρονο αγόρι που ονομάστηκε Justin Smith έχει χάσει στο ποδήλατό του. Μια ασημένια ειδοποίηση έχει ενεργοποιηθεί για να τον βρει.,"[-0.00612988 -0.00139541  0.00490787 ...  0.00272806 -0.0133893
  0.00022665]",0
434,434,Δεν πρέπει ποτέ να ρίχνετε κρύο νερό σε ένα υπερθέρμανση σκύλου.,"[ 0.0105659   0.00764015  0.01333833 ... -0.00575247  0.00773597
 -0.00386479]",0
435,435,Η Νορβηγία έχει απελαθεί 1.600 Σομαλοί επειδή η κατάσταση στη χώρα καταγωγής τους έχει βελτιωθεί.,"[ 0.00665328 -0.02534332 -0.00962811 ...  0.00384535 -0.00750089
 -0.01259312]",0
436,436,"Μια φωτογραφία δείχνει μια κάμερα στο Εδιμβούργο που μπορεί να ανιχνεύσει τις εκπομπές, την ταχύτητα, την επιτάχυνση και τους αριθμούς του οχήματος. Η θέση υποδηλώνει επίσης ότι η κάμερα μπορεί να προκαλέσει στους ανθρώπους να λαμβάνουν σημεία και πρόστιμα.","[-0.0124669   0.01415945 -0.00407331 ... -0.00656933 -0.01977054
 -0.02596118]",0
437,437,"Οι χρήστες των κοινωνικών μέσων που ακολουθούν έναν σύνδεσμο στο Facebook μπορούν να λάβουν μια δέσμη μη ζητηθέντων πακέτων από το Amazon για £ 3, που περιέχουν αγαθά όπως iPhones και AirPods.","[ 0.00581127  0.01254846  0.01317653 ... -0.00296877 -0.01034698
 -0.01100742]",0
438,438,Το μέσο εισόδημα ενός υδραυλικού είναι μεταξύ £ 150.000 και £ 1 εκατομμύριο ετησίως.,"[ 0.02628171  0.01463857  0.00197308 ... -0.00830257 -0.00922074
 -0.02228345]",0
439,439,Το Borax δεν είναι τοξικό.,"[ 0.01453537  0.01598251 -0.00854193 ... -0.00936155 -0.02456286
 -0.04226144]",0
440,440,Ένα βίντεο δείχνει τους Έλληνες πυροσβέστες που δίνουν ένα νερό ελάφια κατά τη διάρκεια των πρόσφατων πυρκαγιών στη Ρόδο.,"[-0.00125602 -0.01947782 -0.00954808 ... -0.00771216 -0.00046926
  0.00627765]",0
441,441,"Μια εικόνα δείχνει ένα ""καταθλιπτικό"" σκυλί που έχει βρεθεί και υπάρχει μια ενεργή έκκληση για πληροφορίες σχετικά με τους ιδιοκτήτες του.","[-0.01503562  0.00667289 -0.01365181 ...  0.00642673 -0.00271938
 -0.02307236]",0
442,442,Η Άργος έχει συνεργαστεί με τα στρώματα Emma για να πουλήσει 500 για μόλις £ 3 το καθένα.,"[ 0.00030822  0.00575118 -0.01456396 ...  0.002232   -0.00542527
 -0.00226327]",0
443,443,Ο ιός Covid-19 είναι ψεύτικος.,"[ 0.00739165  0.00645504  0.01165704 ... -0.00521466 -0.00374645
 -0.01992203]",0
444,444,Η Amazon δίνει μακριά τα ανεπιθύμητα ηλεκτρονικά σε βρετανούς πελάτες για £ 2.,"[ 6.41782116e-03 -1.27560003e-02 -2.56918174e-05 ...  2.82563339e-03
 -9.25175101e-03 -2.09889957e-03]",0
445,445,Οι άνθρωποι που σχολιάζουν και μοιράζονται μια δημοσίευση στο Facebook μπορούν να πάρουν έξι δωρεάν περάσματα στο Alton Towers.,"[-0.00649784  0.00500936  0.00408761 ...  0.00307467  0.00151453
 -0.02274733]",0
446,446,Οι χρήστες του Facebook θα μπορούσαν να κερδίσουν μια εικόνα εικόνα εάν σχολιάζουν και μοιράζονται μια ανάρτηση.,"[-0.01457123  0.01005466  0.01113401 ... -0.01029238 -0.00262449
 -0.02939944]",0
447,447,Το Ηνωμένο Βασίλειο ξοδεύει £ 680 εκατομμύρια για να χτίσει μια νέα σιδηροδρομική γραμμή στην Τουρκία.,"[ 0.0143348  -0.00502576  0.00055397 ...  0.01738391 -0.00182815
 -0.00310521]",2
448,448,Οι άνθρωποι μπορούν να πάρουν κουπόνια για τα χρήματα από το κατάστημα Aldi εάν μοιράζονται και σχολιάζουν μια ανάρτηση στο Facebook.,"[ 0.00403379 -0.0026122   0.01330499 ...  0.0015086  -0.01094327
 -0.01299269]",0
449,449,"Ένας τίτλος στην ιρλανδική ανεξάρτητη ιστοσελίδα δήλωσε ""Εξηγητής κλιματικής κρίσης:
Γιατί ο Ιούλιος είναι τόσο κρύος, ενώ παντού αλλού στον πλανήτη καίγεται; Ο καθηγητής Luke O'Neill λέει ότι η Ιρλανδία πάσχει από ασυμπτωματική υπερθέρμανση του πλανήτη. ""","[ 0.00765953 -0.00934122 -0.00167758 ... -0.00379692 -0.01083896
 -0.03281907]",4
450,450,Μια φωτογραφία ενός λιωμένου φωτεινού φωτός λήφθηκε πρόσφατα στη Ρόδο.,"[ 0.00218686  0.00209108 -0.02091076 ...  0.01067618 -0.00815649
 -0.01994964]",0
