,id,claim,text_embedding,label
791,643,"Το 1994, ο παίκτης του μπέιζμπολ Joe Carter του Toronto Blue Jays φορούσε μια φανέλα κατά τη διάρκεια ενός παιχνιδιού που ορθογραφούσε το Τορόντο ως ""Torotno"".","[-0.02115956 -0.02246635  0.02003756 ...  0.02432755 -0.01743716
 -0.00790678]",1.0
792,644,Αεροβόλο υλικό που πυροβόλησε από ένα drone δείχνει το μυθικό πλάσμα bigfoot που περιπλανιέται σε ένα χιονισμένο δάσος.,"[-0.00752614 -0.00875637 -0.01639435 ...  0.01632856 -0.02567045
 -0.02281525]",0.0
793,645,"Ο δηλωμένος λόγος που το λόμπι χόμπι δεν χρησιμοποιεί γραμμικούς κώδικες είναι επειδή θεωρούνται από μερικούς ότι είναι το βιβλικό ""σήμα του θηρίου"".","[-0.00151893  0.00428546 -0.00501009 ... -0.01787631 -0.00047748
 -0.02682103]",0.0
794,646,Μια κιλό μυών ζυγίζει το ίδιο με μια λίβρα λίπους.,"[ 0.00976169 -0.00517195  0.01239456 ...  0.00854552 -0.01170885
 -0.04124621]",1.0
795,647,"Ένα βίντεο που δημοσιεύθηκε στις 17 Ιουλίου 2023, έδειξε αυθεντικά μια κυκλοφοριακή συμφόρηση των ανθρώπων που εγκατέλειψαν την Κριμαία.","[-0.0015438  -0.00925297  0.0035765  ...  0.0025823  -0.00790768
 -0.02324399]",1.0
796,648,Το άρθρο απαριθμεί μια ποικιλία από οικιακές χρήσεις για το λιπαντικό ψεκασμού μάρκας WD-40.,"[ 0.00788011  0.03094014  0.0050347  ...  0.00375212  0.0006178
 -0.02154995]",3.0
797,649,Επιστολή από την αεροπορική εταιρεία Pilot περιγράφει μια πτήση στην οποία μεταφέρθηκαν τα ερείπια ενός πεσμένου στρατιώτη των ΗΠΑ.,"[-0.00319341 -0.0302832  -0.00474592 ...  0.01494149 -0.00859803
 -0.01439452]",1.0
798,650,"Το Burger King Thailand πούλησε ένα cheeseburger που αποτελείται από 20 φέτες αμερικανικού τυριού σε ένα κουλούρι, χωρίς κρέας ή άλλη μορφή σάλτσας ή σάλτσας.","[ 0.00565118  0.00084149 -0.00453136 ...  0.00291023 -0.00686866
 -0.02033905]",1.0
799,651,"Μια πραγματική φωτογραφία δείχνει ότι ο Tom Hanks με μαύρο μάτι, που στέκεται ανάμεσα στο Oprah Winfrey και τον Gayle King, δείχνοντας ότι είναι μέρος ενός ""Black Eye Club"".","[-0.00705181 -0.02472947 -0.00361574 ...  0.01051676 -0.01574627
 -0.01424479]",0.0
800,652,"Ένα βίντεο που μοιράστηκε τον Ιούνιο του 2023, έδειξε αυθεντικά έναν πατέρα που τρέχει μακριά από την οικογένειά του κατά τη διάρκεια μιας χιονοστιβάδας.","[ 0.00969803 -0.00344862 -0.00134886 ... -0.00071451 -0.00143147
 -0.0210582 ]",0.0
801,653,"Μια γυναίκα που ζει στο Χιούστον του Τέξας, με επιτυχία ψημένο ψωμί στο γραμματοκιβώτιό της κατά τη διάρκεια ενός κύματος θερμότητας.","[-0.00809591 -0.00623613 -0.00703701 ...  0.00310969 -0.02030679
 -0.02991734]",0.0
802,654,"Στις 13 Ιουνίου 2023, ο Jimmy Swaggart πέθανε από καρκίνο του αίματος.","[-1.95674738e-03 -9.82917772e-05  2.10279208e-02 ...  2.62058713e-03
  1.03369365e-02 -1.97381750e-02]",0.0
803,655,"Η Barbie είναι από τη φανταστική πόλη Willows, Wisconsin.","[-0.02211005 -0.01081914 -0.01150768 ...  0.01088289 -0.03182624
 -0.04452613]",1.0
804,656,Ένα βίντεο δείχνει ότι ο πρώην αντιπρόεδρος των ΗΠΑ Mike Pence χτυπήθηκε στο κεφάλι με ένα μπαλόνι νερού που ρίχτηκε από ένα νεαρό κορίτσι κατά τη διάρκεια μιας εμφάνισης σε μια παρέλαση.,"[-0.01661304 -0.00804087  0.01251162 ... -0.01920478 -0.01463036
  0.00403663]",0.0
805,657,"Το Πανεπιστήμιο της Φλόριντα έριξε την ευθυμία του ""Gator Bait"" που χρησιμοποιήθηκε σε αθλητικές εκδηλώσεις λόγω της επίκλησης της φράσης μιας ιστορίας ρατσιστικών εικόνων μαύρων παιδιών που χρησιμοποιούνται ως ""δόλωμα αλιγάτορα"".","[-0.011558   -0.00821478  0.00210657 ... -0.01320232 -0.00321018
 -0.03089411]",1.0
806,658,"Τον Ιούλιο του 2023, τα θέατρα της AMC εξυπηρετούσαν το Nanobots στο ακροατήριο ταινιών ""Sound of Freedom"".","[-0.00731019 -0.05030466 -0.01285402 ...  0.00119742  0.00127184
 -0.00894423]",0.0
807,659,O.J. Ο Simpson tweeted ένα βίντεο που εκφράζει την υποστήριξή του για τους ηθοποιούς SAG-AFTRA σε απεργία εναντίον μεγάλων στούντιο τον Ιούλιο του 2023 και λέγοντας ότι θα τους ενώσει στις γραμμές του Picket.,"[-0.00336024 -0.0201286   0.00572522 ... -0.00053294  0.0034555
 -0.01940597]",0.0
808,660,Μια ανασταλμένη φωτογραφία δείχνει ότι ο Donald Trump και ο Jeffrey Epstein με ανήλικα κορίτσια.,"[-0.01304943 -0.01369037  0.00368538 ...  0.00840906 -0.00940892
 -0.01639511]",0.0
809,661,"Ένα βίντεο εμφανίζει στοιχεία που δείχνουν ότι ο Dave Chappelle είναι εκτεθειμένος η Oprah Winfrey ως ""χειριστής για τις ελίτ του Χόλιγουντ"".","[ 0.00527058 -0.02901706 -0.00820438 ...  0.00479873 -0.01256336
 -0.01919491]",0.0
810,662,"Ο Guy Fieri ακύρωσε την κράτηση του τραγουδιστή Garth Brooks στο εστιατόριο του, αφού ακούστηκε ότι ο Brooks έφερε ένα πλήρωμα κάμερας και ήθελε να σερβίρει μπύρα Bud Light.","[ 0.00093523 -0.02992731 -0.00120893 ... -0.00591402 -0.00535834
 -0.00354246]",4.0
811,663,Ο Αμερικανός εκπρόσωπος Tim Burchett δήλωσε ότι η κυβέρνηση των ΗΠΑ έχει καλύψει τα αποδεικτικά στοιχεία των UFO από το 1947.,"[-0.01102589 -0.0100481  -0.00608547 ...  0.00655828  0.00371175
 -0.02179447]",1.0
812,664,Μια φωτογραφία δείχνει αυθεντικά τον συνιδρυτή της Microsoft Bill Gates που κρατιέται σε ένα gurney κάτω από ένοπλη φρουρά στον κόλπο Guantanamo.,"[-0.01315034 -0.01134865 -0.01502516 ... -0.0117409  -0.00369978
 -0.00120002]",0.0
813,665,Μια φωτογραφία του πρώην Προέδρου Donald Trump που φαίνεται ιδιαίτερα παλιά και ο Haggard είναι γνήσια.,"[-0.01016351 -0.00928923  0.00019547 ...  0.01375706  0.00351962
 -0.01411706]",0.0
814,666,Ένας σύνδεσμος στο διαδίκτυο διευθύνει τους χρήστες να κάνουν μια αγορά σε έναν νόμιμο site έκπτωσης Elainecrealestate.com.,"[-0.00741933  0.00182114 -0.00127881 ... -0.01740589 -0.00172166
 -0.02216812]",0.0
815,667,Ένα μεταγραφικό κοινόχρηστο online καταγράφει τις τελικές επικοινωνίες μηνυμάτων κειμένου από το υποβρύχιο του Titan.,"[-0.01872318 -0.01460894 -0.00814755 ...  0.00808685  0.00770915
 -0.04259929]",0.0
816,668,"Οι επικίνδυνες κοσμικές ακτίνες θα περάσουν κοντά στη Γη απόψε, προκαλώντας σωματική βλάβη εάν κρατάτε προσωπικά ηλεκτρονικά κοντά σας.","[ 0.01094907 -0.01766963  0.00926562 ... -0.00071704 -0.01366645
 -0.01237404]",0.0
817,669,"Ο Μπόρις Τζόνσον είπε κάποτε: ""Εκείνοι που παραβιάζουν τον νόμο δεν θα έχουν πουθενά να κρύψουν"".","[ 0.00202263 -0.02660149  0.02136568 ... -0.01106689 -0.01863897
 -0.00682319]",1.0
818,670,Τα βίντεο τεκμηρίωσαν ότι ο πρώην Πρόεδρος των ΗΠΑ Donald Trump εκτοξεύτηκε από μια εκκλησία από τον πάστορα.,"[-0.00927173 -0.0179424   0.00076452 ... -0.00028435  0.00245701
 -0.01718787]",0.0
819,671,Ο ιστότοπος του ΝΑΤΟ προσφέρει την Ουκρανία ως επιλογή γλώσσας.,"[ 0.00500692 -0.02956406 -0.00610576 ...  0.00827401  0.00605017
 -0.03694199]",1.0
820,672,"Τον Ιούλιο του 2023, η Miss USA δήλωσε ότι θα μποϊκοτάρει το διαγωνισμό Miss Universe για τη συμμετοχή της Miss Netherlands 2023, ενός διαγωνιζόμενου Trans.","[-0.02068947 -0.0158528   0.01656982 ...  0.01223508 -0.00843484
 -0.02758596]",4.0
821,673,"Τον Ιούλιο του 2023, ο Garth Brooks ακύρωσε την κατοικία του στο Λας Βέγκας.","[-0.00458769 -0.01485418  0.00677626 ...  0.00550651  0.00602334
 -0.01542844]",4.0
822,674,Ένα δημοφιλές βίντεο τον Μάρτιο του 2021 περιείχε πλάνα ενός πραγματικού εστιατορίου του Τέξας που ονομάζεται Trump Burger.,"[-0.01340614 -0.0127355  -0.0140702  ... -0.01645029  0.00132648
 -0.03532014]",1.0
823,675,"Το λογότυπο της εφαρμογής Threads της Meta βασίστηκε ή μοιάζει πολύ με τις πραγματικές απεικονίσεις του αυτιού του Homer Simpson στο ""The Simpsons"".","[-0.00412625  0.00321191  0.00737501 ...  0.01284096 -0.01242565
 -0.02821393]",0.0
824,676,"""A113"", ένα σύμβολο που εμφανίζεται σε πολλές ταινίες Pixar, αναφέρεται στο Adrenochrome.","[ 0.00704909 -0.01097691 -0.00887858 ...  0.00855071 -0.02549477
 -0.0288521 ]",0.0
825,677,"Η Netflix και η Amazon αρνήθηκαν να μεταδώσουν την ταινία ""Sound of Freedom"" του παιδιού λόγω του αντικειμένου της.","[-0.00378792 -0.0378532  -0.012314   ...  0.01862721 -0.02401621
 -0.00908581]",2.0
826,678,"Από τον Ιούλιο του 2023, οι επαγγελματίες του τομέα της υγείας κλήθηκαν να καλέσουν τους ""οπές μπόνους"" του Vaginas για να αποφευχθούν οι ασθενείς με trans ή μη δυαδικά.","[ 0.01154719 -0.01796377  0.00144589 ...  0.00162817 -0.00771581
 -0.0140661 ]",0.0
827,679,Οι φωτογραφίες που μοιράστηκαν online στις αρχές Ιουνίου 2023 έδειξαν αυθεντικά τη σφαίρα του Λας Βέγκας που εμφανίζει ένα μήνυμα σφάλματος των Windows.,"[ 0.00086067 -0.01086536 -0.01507088 ... -0.01984686  0.01331305
 -0.01091179]",0.0
828,680,"Στις 5 Ιουλίου 2023, ο Πάπας Φράνσις συναντήθηκε με τον Bill Clinton και τον γιο του George Soros Alexander Soros.","[ 0.01127936 -0.02112884 -0.02280128 ... -0.00241928  0.00054019
 -0.01374971]",1.0
829,681,"Ο ιδιοκτήτης του Twitter Elon Musk tweeted του CEO της Meta Mark Zuckerberg, ""Zuck is a cuck"", τότε αργότερα πρόσθεσε, ""προτείνω ένα κυριολεκτικό διαγωνισμό-μέτρησης.""","[-0.01322562 -0.01440873  0.00155158 ...  0.00447794 -0.00775295
 -0.01062809]",1.0
830,682,Οι Amish δεν παίρνουν αυτισμό επειδή δεν εμβολιάζουν τα παιδιά τους.,"[ 0.00440907 -0.01970354  0.00147615 ...  0.01019416 -0.00531026
 -0.00729354]",0.0
831,683,Μια εικόνα που μοιράζεται στο διαδίκτυο τον Ιούνιο του 2023 έδειξε αυθεντικά ένα δέντρο με λιοντάρι που καλύπτεται από χιόνι.,"[ 0.00720014  0.01441344 -0.00361323 ... -0.00104399 -0.00511381
 -0.02190316]",0.0
832,684,"Ο John D. Rockefeller, ο οποίος ίδρυσε το Γενικό Εκπαιδευτικό Συμβούλιο, είπε κάποτε ""Δεν θέλω ένα έθνος στοχαστών, θέλω ένα έθνος εργαζομένων""","[-0.01930199 -0.01101438 -0.00172317 ... -0.00891881 -0.01132997
 -0.01721904]",0.0
833,685,"Μια έκθεση του 2019 που χρηματοδοτείται από το Παγκόσμιο Οικονομικό Φόρουμ (WEF) δήλωσε ότι η μόδα θα καταργηθεί μέχρι το 2030 και ""οι άνθρωποι θα φορούν όλοι μια στολή"".","[ 0.00338399 -0.01772259  0.01151968 ...  0.00940068 -0.01259203
 -0.00956121]",0.0
834,686,Η μάρκα του πολυκαταστήματος της Ames κάνει μια επιστροφή το 2023.,"[-0.01749258 -0.02206736 -0.00640271 ...  0.01519197 -0.01278558
 -0.01068991]",0.0
835,687,Ο Τζο Μπάιντεν ψέματα ισχυριζόταν ότι το ατύχημα που σκότωσε τη σύζυγό του και την κόρη του συμμετείχε σε έναν οδηγό που έπινε.,"[-0.00768213 -0.0010645   0.01106359 ... -0.00697301 -0.02938909
 -0.00614571]",3.0
836,688,"Ο Mark Zuckerberg απάντησε σε ένα tweet από τον Elon Musk για την εξαπάτηση, δημοσιεύοντας: ""Μιλώντας για εξαπάτηση, είχατε μια υπόθεση με τη σύζυγο του Sergey Brin πέρυσι"".","[-3.94553598e-03  4.93191998e-04  9.17729412e-05 ... -2.62768846e-03
 -1.88693982e-02 -1.78702027e-02]",0.0
837,689,"Κατά τη διάρκεια των ""Lockdowns Covid"", ο μέσος Αμερικανός κέρδισε 29 λίβρες.","[ 0.00928041 -0.00982935  0.02893265 ... -0.00763357  0.00220385
 -0.02438609]",0.0
838,690,"Ο Elon Musk εμφανίστηκε ως ο ίδιος στο ""Iron Man 2.""","[-0.00172076 -0.0350966  -0.0129511  ...  0.00373124 -0.00957006
  0.00557139]",1.0
839,691,"Ένα βίντεο που καταγράφηκε στις 4 Ιουλίου 2023, αυθεντικά έδειξε ότι ο Hunter Biden sniffing κοκαΐνη μπροστά από την οικογένειά του στο μπαλκόνι του Λευκού Οίκου.","[-0.01070543 -0.01668361  0.00132501 ... -0.01477428  0.00506302
  0.00246732]",0.0
840,692,Μια ηλεκτρονική προσφορά λέει ότι η ολοκλήρωση μιας σύντομης έρευνας θα οδηγήσει σε μια τσάντα Michael Kors μόνο για $ 7.95.,"[-0.00120443  0.0089644  -0.00717282 ...  0.01339448 -0.00208637
 -0.01998748]",0.0
841,693,"Ένα βίντεο καταγράφει την ύπαρξη ενός ατελείωτου κλιμακοστασίου που ονομάζεται ""Escherian Stairwell"".","[ 0.00796244 -0.01199656 -0.01368957 ... -0.013306   -0.00672244
 -0.04229879]",0.0
842,694,"Το καλοκαίρι του 2023, η Disney θα αρχίσει να ανοίγει τις παιδιατρικές κλινικές τρανσέξουαλ.","[ 0.01185745 -0.02462801 -0.01093792 ...  0.01493113  0.00819862
 -0.01994676]",4.0
843,695,"Μια φωτογραφία δείχνει το ""Blue River Dragon"" στην Πορτογαλία.","[ 5.61465858e-05 -6.69530593e-03 -1.11567155e-02 ...  6.43681223e-03
 -1.00206193e-02 -2.10752133e-02]",1.0
844,696,"Σε κάποιο σημείο στο παρελθόν, ο καρπός του λογότυπου του αργαλειού περιείχε μια αγκυροβόληση.","[-0.00071964  0.00727738  0.01562398 ...  0.0223467  -0.00624491
 -0.00414323]",0.0
845,697,"Στις 4 Ιουλίου 2023, ο πρώην Πρόεδρος Donald Trump δημοσίευσε μια εικόνα που απεικονίζει τον εαυτό του ως στρατιωτικό ηγέτη στον επαναστατικό πόλεμο.","[-0.0270775  -0.01229566 -0.01682361 ...  0.01374486  0.02423063
 -0.01578018]",1.0
846,698,"Σε μια ομιλία του 1983, ο Clarence Thomas είπε ότι ""ο Θεός ξέρει μόνο πού θα ήμουν"" χωρίς θετική δράση.","[ 0.00202907 -0.00912285 -0.0089381  ... -0.00263906 -0.00095162
 -0.01944338]",0.0
847,699,"Ένα βίντεο που μοιράστηκε στις 5 Ιουλίου 2023, αυθεντικά έδειξε τη μεγαλύτερη βιβλιοθήκη στη Γαλλία που καίγεται από διαδηλωτές.","[-0.00199139  0.00206868 -0.00116014 ... -0.00760379  0.01320138
 -0.01574694]",0.0
848,700,"Ένα ιογενές βίντεο έδειξε αυθεντικά τον Πρόεδρο των ΗΠΑ Joe Biden λέγοντας στον Πάπα Φράνσις: ""Είσαι ο διάσημος Αφροαμερικανός παίκτης μπέιζμπολ στην Αμερική"".","[-0.02877205 -0.02164987 -0.00406016 ... -0.00983968 -0.00926656
 -0.0211991 ]",0.0
849,701,Μια γυναίκα δώρισε το νεφρό της για να σώσει τη ζωή του αφεντικού της και αργότερα απολύθηκε κατά τη διάρκεια της ανάκαμψής της.,"[ 0.01225405 -0.00570727  0.00323597 ... -0.00067314 -0.02501569
 -0.01239071]",1.0
850,702,Οι άνθρωποι μοιράζονται το 50% του DNA τους με μπανάνες.,"[ 0.0090586  -0.00388089  0.0225416  ...  0.01194463 -0.00944637
  0.00314826]",0.0
851,703,"Το αρχειοθετημένο υλικό από τον Stanley Kubrick του έδειξε σκηνές γυρίσματος για την προσγείωση του Apollo 11 Moon το 1969, αποδεικνύοντας ότι ήταν παραπλανητικό.","[ 0.01819496 -0.01146877 -0.01845341 ...  0.00820582 -0.00437429
 -0.02112838]",0.0
852,704,Ένα δοκίμιο περιγράφει τις μοίρες των υπογραφών της Διακήρυξης της Ανεξαρτησίας.,"[-0.0052397  -0.00910259  0.0047862  ... -0.00798679 -0.00374544
 -0.019458  ]",3.0
853,705,Ένα βίντεο που κυκλοφόρησε στις αρχές Ιουλίου του 2023 έδειξε αυθεντικά το νεκρό σώμα του προέδρου των ΗΠΑ Joe Biden που βγήκε από τον Λευκό Οίκο.,"[-0.00054307 -0.00622394 -0.00822814 ... -0.00692189 -0.00720363
 -0.0214508 ]",0.0
854,706,"Τον Ιούλιο του 2023, κατά τη διάρκεια διαμαρτυριών για την αστυνομία πυροβολισμός ενός έφηβου, η Γαλλία ανακοίνωσε ότι περιορίζει την πρόσβαση στο διαδίκτυο.","[ 0.00171355 -0.00101248 -0.00227115 ...  0.01471272 -0.00421947
  0.01329101]",0.0
855,707,Ένα βίντεο που μοιράστηκε στο διαδίκτυο τον Ιούλιο του 2023 έδειξε δεκάδες αυτοκίνητα που πυρπολήθηκαν από τους Γάλλους διαδηλωτές.,"[-0.00403812 -0.0112509   0.00443738 ... -0.00248162 -0.0120754
 -0.01128985]",0.0
856,708,"Αρκετές πόλεις έχουν αρχίσει να χρησιμοποιούν ""σιωπηλά πυροτεχνήματα"" για να κάνουν τις εκπομπές πιο ευχάριστες για τα παιδιά, τα κατοικίδια ζώα και τα άτομα με PTSD.","[-0.00403965  0.01345662  0.00645878 ...  0.00371688 -0.0132969
 -0.01436172]",3.0
857,709,"Αρχίζοντας τον Αύγουστο του 2023, το Magic Kingdom της Disney δεν θα επέτρεπε πλέον στους ενήλικες χωρίς παιδιά στο πάρκο.","[ 0.01107314 -0.0151378  -0.02199168 ...  0.00858023 -0.00303883
 -0.01594944]",4.0
858,710,"Μια πραγματική διαφήμιση vintage για καμήλες χαρακτήρισε έναν γιατρό και το σύνθημα ""Περισσότεροι γιατροί καπνίζουν καμήλες από οποιοδήποτε άλλο τσιγάρο.""","[ 0.00026573  0.01633517  0.00652089 ...  0.01613757 -0.02480575
 -0.01470165]",1.0
859,711,Ένα βίντεο δείχνει ότι 7.000 πυροτεχνήματα κατά λάθος πηγαίνουν ταυτόχρονα στο Σαν Ντιέγκο της Καλιφόρνια στις 4 Ιουλίου 2012.,"[-7.46264122e-05 -2.31228652e-03 -1.45588415e-02 ... -6.65029418e-03
 -1.00709626e-03 -1.62189435e-02]",1.0
860,712,"Η NASA έχει προειδοποιήσει για μια εκκρεμούσα ""αποκάλυψη του Διαδικτύου"" που προκαλείται από μια ηλιακή καταιγίδα.","[-0.0088886   0.01555005 -0.01234268 ...  0.00331405 -0.00897528
 -0.01426977]",0.0
861,713,Ένα βίντεο δείχνει αυθεντικά τη λεηλασία ενός καταστήματος Apple στο Μπορντό της Γαλλίας τον Ιούνιο του 2023.,"[ 0.00740389 -0.01070387 -0.01224689 ...  0.00221566  0.00517041
 -0.00695006]",0.0
862,714,"Ένα βίντεο από μια ζωντανή συνέντευξη στις 29 Ιουνίου 2023, έδειξε αυθεντικά τον Πρόεδρο των ΗΠΑ Joe Biden που περπατούσε από το σύνολο MSNBC της ""Προθεσμίας: Λευκός Οίκος"" πριν τελειώσει ο οικοδεσπότης Nicole Wallace εισάγοντας ένα εμπορικό διάλειμμα.","[-0.00300214 -0.02010468 -0.01235076 ... -0.01007816 -0.00131868
 -0.01876179]",1.0
863,715,Ένα βίντεο που κυκλοφορεί στα μέσα Δεκεμβρίου του 2023 έδειξε ότι τα ρούχα Zara που απορρίφθηκαν στην Times Square για να διαμαρτυρηθούν για μια αμφιλεγόμενη διαφημιστική εκστρατεία από την εταιρεία γρήγορης μόδας.,"[-0.02232868 -0.02187135 -0.00402185 ...  0.01575114 -0.00288188
 -0.01238838]",0.0
864,716,"Ο Rapper Eminem πέθανε στις 10 Δεκεμβρίου 2023, στο Madison Wisconsin, σύμφωνα με ένα κορυφαίο αποτέλεσμα αναζήτησης Google.","[-0.01326419 -0.01756946 -0.01983408 ...  0.01225009  0.00096822
 -0.01001658]",0.0
865,717,Μια ηλεκτρονική διαφήμιση προβολής ανέφερε με ακρίβεια ότι ο ηθοποιός Jake Gyllenhaal βγήκε δημοσίως ως ομοφυλόφιλος.,"[-0.01403154 -0.01087972  0.01139403 ... -0.00406836 -0.00272323
 -0.0197945 ]",0.0
866,718,Ο λευκός ηθοποιός Tom Hanks θα παίζει μαύρο ακτιβιστή πολιτικών δικαιωμάτων Martin Luther King Jr. σε μια ταινία που σκηνοθέτησε ο Steven Spielberg.,"[ 0.0028924  -0.04127188 -0.00656309 ...  0.00732551 -0.01410462
  0.00126989]",4.0
867,719,"Σε ένα τμήμα του 1999 για το ""Newsnight"", ο μουσικός David Bowie προέβλεψε την προσθήκη τηλεφώνου, τα βίντεο Cat Viral και τη φράση των κοινωνικών μέσων ενημέρωσης.","[-0.02404875 -0.00572776  0.0108409  ...  0.00502814 -0.01659482
 -0.01747098]",4.0
868,720,Ένα κόμικ που δημοσιεύθηκε για πρώτη φορά το 1919 προέβλεπε κινητά τηλέφωνα.,"[ 0.00055994 -0.00067274 -0.00058997 ...  0.01312701 -0.01346459
 -0.01942433]",1.0
869,721,Μια εικόνα που έδειχνε δύο παιδιά που περπατούσαν στο δημόσιο τελευταίο γυμνό άνδρες που στέκονταν δίπλα στα ποδήλατα καταγράφηκαν σε μια εκδήλωση με θέμα την υπερηφάνεια τον Ιούνιο του 2023.,"[ 0.00357429 -0.00721465  0.00714859 ... -0.01037272 -0.00076928
 -0.01522213]",0.0
870,722,"Δύο βίντεο έδειξαν αυθεντικά ότι ορισμένοι γυμνοί άνδρες συμμετείχαν στην παρέλαση του Ιουνίου 2023 του Σιάτλ και επίσης λούστηκαν σε διεθνή σιντριβάνια, και στις δύο περιπτώσεις με τις οικογένειες και τα παιδιά που παρουσιάζουν.","[-0.00091991 -0.01243762  0.00984813 ... -0.01926691 -0.00188007
 -0.01710676]",1.0
871,723,Η Pop Star Madonna νοσηλεύτηκε τον Ιούνιο του 2023 λόγω των επιπλοκών από τη λήψη εμβολιασμού Covid.,"[ 0.0003662  -0.00830511 -0.00185933 ...  0.00279462  0.00291836
 -0.02848935]",0.0
872,724,"Σε μια στάση εκστρατείας στο Τέξας, ένα μέλος του ακροατηρίου που ονομάζεται Ron DeSantis ""απλά μια άλλη εγκατάσταση Little Bitch"".","[-0.01751607 -0.00795146  0.00139302 ... -0.0004768  -0.02730249
 -0.01494848]",0.0
873,725,"Το επεισόδιο ""Ημέρα της Διαφορετικότητας"" του ""The Office"" ακυρώθηκε από την Comedy Central λόγω του ""Woke Culture"".","[-0.00061613 -0.02445821  0.00150448 ...  0.03015396 -0.02376235
 -0.01749961]",3.0
874,726,Μια φωτογραφία που εξαπλώθηκε online τον Ιούνιο του 2023 έδειξε ένα πραγματικό δέντρο μάνγκο.,"[ 0.00120043 -0.00710292 -0.00634442 ...  0.0045028  -0.00229318
 -0.03283412]",0.0
875,727,Ένα βίντεο κατέλαβε έναν ατρόμητο beachgoer που άρπαξε από μια φάλαινα δολοφόνων.,"[ 0.00023535 -0.00052812  0.01276275 ... -0.02252864 -0.01361621
 -0.01670429]",0.0
876,728,Ένα remake ζωντανής δράσης του 'Ferngully' θα κυκλοφορήσει τα Χριστούγεννα 2024.,"[ 0.00330354 -0.01738033 -0.02077972 ... -0.00090815  0.00042572
 -0.0318469 ]",0.0
877,729,Το κόστος για τη χρηματοδότηση της αναζήτησης του Titanic Subsible τον Ιούνιο του 2023 οδήγησε σε απόφαση να αρνηθεί ένα δώρο make-a-wish για τον 7χρονο ασθενή από τον καρκίνο του Ιλλινόις Άννα Κλάρκ.,"[ 0.01027207 -0.01725071  0.00319882 ...  0.00402052 -0.0077024
 -0.02286815]",4.0
878,730,"Ο Yevgeny Prigozhin, ο ηγέτης της ρωσικής παραστρατιωτικής ομάδας Wagner, έγραψε και απεικόνιζε ένα παιδικό βιβλίο με τίτλο ""Indraguzik"" στις αρχές της δεκαετίας του 2000.","[ 0.00083409 -0.00830649 -0.01306337 ... -0.00984838  0.00146971
 -0.01485458]",1.0
879,731,Μια εικόνα που δημοσιεύτηκε τον Ιούνιο του 2023 έδειξε αυθεντικά τον Volodymyr Zelenskyy σε ένα μπλουζάκι που κοσμείται με μια απεικόνιση των ανθρώπινων όρχεων.,"[-0.01857735 -0.01433487 -0.00725966 ...  0.02293842  0.00089593
 -0.02221377]",0.0
880,732,"Το Ίδρυμα Bill και Melinda Gates παρείχε χρηματοδότηση για τη γενετική τροποποίηση - και την απελευθέρωση - κουνούπια σε διάφορες τοποθεσίες, συμπεριλαμβανομένης της Φλόριντα.","[-0.00367793 -0.00334662 -0.01263683 ... -0.02224833 -0.02028051
 -0.02199398]",3.0
881,733,Ο πατέρας του Donald Trump συνελήφθη μετά από μια καταστροφή που σχετίζεται με το Ku Klux Klan το 1927.,"[-0.01196286 -0.01176486 -0.00271288 ...  0.01342548 -0.00015289
 -0.0079646 ]",3.0
882,734,Ο Ουκρανός πρόεδρος Volodymr Zelenskyy δήλωσε τον Ιούνιο του 2023 ότι η χώρα δεν θα διεξαγάγει εκλογές μέχρι να τελειώσει ο πόλεμος της με τη Ρωσία.,"[-0.00358705 -0.02169481 -0.01226562 ...  0.01875617  0.01430988
 -0.02076211]",1.0
883,735,"Η κλασική ταινία του 1973 Sci-Fi Horror ""Soylent Green"", η οποία απεικόνιζε τους ανθρώπους που τρώνε γκοφρέτες από ανθρώπινα πτώματα, τοποθετήθηκαν το 2022.","[ 0.00628086 -0.03004058  0.00836808 ...  0.00259622 -0.00873302
 -0.01461053]",1.0
884,736,Ο πρώην Πρόεδρος Μπαράκ Ομπάμα θα μπορούσε να τρέξει και να υπηρετήσει ως αντιπρόεδρος των Ηνωμένων Πολιτειών.,"[-0.01188636 -0.02391545 -0.00737707 ...  0.00515811 -0.00870066
 -0.00920025]",0.0
885,737,"Κατά τη διάρκεια της εγκυμοσύνης, εάν η μητέρα υποφέρει από βλάβη οργάνων, το μωρό στη μήτρα στέλνει βλαστοκύτταρα για να επισκευάσει το κατεστραμμένο όργανο.","[-0.00063298 -0.02094139 -0.01968781 ...  0.01737858 -0.01579511
  0.00437763]",1.0
886,738,"Τον Ιούνιο του 2023, ο Πρόεδρος Joe Biden δήλωσε ότι είχε ""πουλήσει πολλά κρατικά μυστικά"".","[-0.0151637  -0.01822473  0.00789052 ...  0.00062177  0.00536003
 -0.01602542]",1.0
887,739,Μια απροσδόκητη φωτογραφία δείχνει ότι ο Πρόεδρος Trump παίζει ένα γύρο γκολφ.,"[-0.02751961 -0.01269544 -0.00578348 ...  0.01207349  0.01378545
 -0.02308262]",0.0
888,740,"Ένα βίντεο που καταγράφηκε στο NYC Drag March στις 23 Ιουνίου 2023, δείχνει μερικούς από τους παρευρισκόμενους που ψάλλουν: ""Είμαστε εδώ, είμαστε queer, ερχόμαστε για τα παιδιά σας"".","[-0.008907   -0.01058893 -0.00819366 ... -0.00929313 -0.01591611
 -0.01981661]",1.0
